filepath,label,img_size
data\bali-26_train\bali-26_train\waterguava\37776.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37777.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37778.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37779.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37780.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37781.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37782.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37783.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37784.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37785.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37786.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37787.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37788.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37789.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37790.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37791.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37792.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37793.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37794.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37795.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37796.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37797.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37798.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37799.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37800.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37801.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37802.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37803.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37804.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37805.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37806.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37807.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37808.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37809.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37810.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37811.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37812.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37813.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37814.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37815.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37816.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37817.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37818.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37819.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37820.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37821.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37822.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37823.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37824.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37825.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37826.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37827.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37828.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37829.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37830.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37831.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37832.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37833.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37834.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37835.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37836.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37837.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37838.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37839.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37840.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37841.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37842.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37843.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37844.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37845.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37846.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37847.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37848.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37849.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37850.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37851.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37852.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37853.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37854.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37855.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37856.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37857.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37858.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37859.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37860.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37861.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37862.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37863.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37864.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37865.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37866.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37867.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37868.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37869.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37870.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37871.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37872.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37873.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37874.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37875.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37876.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37877.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37878.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37879.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37880.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37881.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37882.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37883.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37884.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37885.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37886.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37887.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37888.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37889.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37890.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37891.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37892.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37893.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37894.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37895.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37896.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37897.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37898.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37899.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37900.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37901.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37902.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37903.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37904.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37905.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37906.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37907.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37908.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37909.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37910.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37911.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37912.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37913.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37914.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37915.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37916.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37917.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37918.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37919.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37920.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37921.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37922.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37923.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37924.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37925.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37926.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37927.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37928.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37929.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37930.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37931.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37932.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37933.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37934.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37935.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37936.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37937.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37938.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37939.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37940.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37941.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37942.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37943.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37944.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37945.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37946.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37947.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37948.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37949.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37950.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37951.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37952.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37953.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37954.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37955.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37956.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37957.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37958.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37959.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37960.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37961.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37962.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37963.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37964.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37965.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37966.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37967.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37968.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37969.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37970.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37971.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37972.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37973.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37974.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37975.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37976.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37977.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37978.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37979.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37980.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37981.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37982.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37983.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37984.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37985.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37986.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37987.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37988.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37989.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37990.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37991.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37992.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37993.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37994.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37995.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37996.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37997.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37998.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37999.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38000.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38001.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38002.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38003.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38004.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38005.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38006.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38007.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38008.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38009.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38010.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38011.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38012.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38013.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38014.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38015.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38016.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38017.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38018.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38019.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38020.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38021.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38022.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38023.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38024.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38025.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38026.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38027.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38028.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38029.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38030.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38031.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38032.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38033.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38034.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38035.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38036.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38037.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\38038.jpg,waterguava,1
